--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
17585,0,76,0,76,-8,-8,4095,4094,99
17668,0,114,0,114,-8,-8,4095,4094,99
17751,11,160,8,160,-8,-8,4081,4094,99
17834,98,214,98,214,-8,-8,3918,3918,95
17917,1,176,0,176,-8,-8,3709,3709,90
18000,0,94,0,94,-8,-8,3503,3503,85
18083,0,35,0,0,-8,-8,3332,3332,81
18166,0,42,0,42,-8,-8,3154,3154,77
18249,570,747,570,747,-6,-6,2999,2999,73
18332,0,96,0,0,-8,-8,2878,2878,70
18415,34,145,34,145,-8,-8,2747,2747,67
18498,0,66,0,66,-8,-8,2673,2673,65
18581,0,26,0,0,-8,-8,2639,2636,64
18664,0,0,0,0,-8,-8,2533,2533,61
18747,0,20,0,20,-8,-8,2511,2510,61
18830,21,138,21,138,-8,-8,2427,2427,59
18913,59,113,46,113,-8,-8,2366,2366,57
18996,0,96,0,96,-8,-8,2299,2299,56
19079,0,0,0,0,-8,-8,2219,2219,54
19162,0,0,0,0,-8,-8,2154,2154,52
19245,0,0,0,0,-8,-8,2096,2096,51
19328,0,27,0,27,-8,-8,2059,2059,50
19411,0,47,0,47,-8,-8,1963,1963,47
19494,22,95,22,95,-8,-8,1948,1948,47
19577,0,38,0,38,-8,-8,1844,1844,45
19660,0,0,0,0,-8,-8,1749,1749,42
19743,0,0,0,0,-8,-8,1647,1647,40
19826,0,0,0,0,-8,-8,1569,1569,38
19909,0,10,0,0,-8,-8,1477,1477,36
19992,37,58,29,58,-8,-8,1398,1398,34
20075,0,42,0,42,-8,-8,1338,1338,32
20158,0,0,0,0,-8,-8,1290,1290,31
20241,0,0,0,0,-8,-8,1245,1247,30
20324,0,0,0,0,-8,-8,1152,1152,28
20407,0,0,0,0,-8,-8,1055,1055,25
20490,338,479,338,479,-7,-7,946,946,23
20573,13,48,14,0,-8,-8,895,895,21
20656,0,0,0,0,-8,-8,837,837,20
20739,0,0,0,0,-8,-8,791,791,19
20822,0,0,0,0,-8,-8,737,737,17
20905,0,0,0,0,-8,-8,770,730,17
20988,0,0,0,0,-8,-8,657,659,16
21071,15,5,14,0,-8,-8,599,601,14
21154,0,0,0,0,-8,-8,561,561,13
21237,0,0,0,0,-8,-8,484,484,11
21320,0,0,0,0,-8,-8,427,427,10
21403,0,0,0,0,-8,-8,322,322,7
21486,0,0,0,0,-8,-8,138,138,3
21569,1,181,0,181,-8,-8,4095,4094,99
21652,0,0,0,0,-8,-8,0,0,0
21735,0,0,0,0,-8,-8,0,0,0
21818,0,0,0,0,-8,-8,0,0,0
21901,0,0,0,0,-8,-8,0,0,0
21984,0,0,0,0,-8,-8,0,0,0
22067,0,0,0,0,-8,-8,0,0,0
22150,885,1045,885,1045,-5,-4,0,0,0
22233,0,0,0,0,-8,-8,0,0,0
22316,0,0,0,0,-8,-8,0,0,0
22399,0,0,0,0,-8,-8,0,0,0
22482,0,0,0,0,-8,-8,0,0,0
22565,0,0,0,0,-8,-8,0,0,0
22648,0,0,0,0,-8,-8,0,0,0
22731,336,464,336,464,-7,-7,0,0,0
22814,0,0,0,0,-8,-8,0,0,0
22897,0,0,0,0,-8,-8,0,0,0
22980,0,0,0,0,-8,-8,0,0,0
23063,0,0,0,0,-8,-8,0,0,0
23146,0,0,0,0,-8,-8,0,0,0
23229,3,0,0,0,-8,-8,0,0,0
23312,0,0,0,0,-8,-8,0,0,0
23395,0,0,0,0,-8,-8,0,0,0
23478,0,0,0,0,-8,-8,0,0,0
23561,0,0,0,0,-8,-8,0,0,0
23644,0,0,0,0,-8,-8,0,0,0
23727,0,0,0,0,-8,-8,0,0,0
23810,0,0,0,0,-8,-8,0,0,0
23893,0,0,0,0,-8,-8,0,0,0
23976,0,0,0,0,-8,-8,30,30,0
24059,0,0,0,0,-8,-8,85,85,2
24142,0,0,0,0,-8,-8,132,132,3
24225,0,0,0,0,-8,-8,173,173,4
24308,9,0,6,0,-8,-8,209,209,5
24391,337,511,337,511,-7,-7,234,234,5
24474,0,0,0,0,-8,-8,251,251,6
24557,0,0,0,0,-8,-8,272,270,6
24640,0,0,0,0,-8,-8,298,298,7
24723,0,0,0,0,-8,-8,300,300,7
24806,0,0,0,0,-8,-8,304,301,7
24889,0,1,0,0,-8,-8,302,301,7
24972,0,0,0,0,-8,-8,298,301,7
25055,0,0,0,0,-8,-8,304,301,7
25138,0,0,0,0,-8,-8,298,298,7
25221,153,163,153,163,-8,-8,304,301,7
25304,0,0,0,0,-8,-8,303,301,7
25387,1,0,0,0,-8,-8,297,301,7
25470,0,0,0,0,-8,-8,318,315,7
25553,0,0,0,0,-8,-8,324,320,7
25636,0,0,0,0,-8,-8,346,346,8
