--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
229949,1927,1891,-122,-164,-1,-2,4095,99
230032,1919,1894,-122,-160,-1,-2,4095,99
230115,1921,1904,-122,-147,-1,-2,4095,99
230198,1932,1895,-122,-150,-1,-2,4095,99
230281,1920,1858,-120,-173,-1,-2,4095,99
230364,1934,1873,-120,-160,-1,-2,4095,99
230447,1930,1897,-117,-157,-1,-2,4095,99
230530,1929,1901,-117,-153,-1,-2,4095,99
230613,1924,1901,-120,-144,-1,-2,4095,99
230696,1931,1887,-120,-149,-1,-2,4095,99
230779,1931,1899,-125,-151,-1,-2,4095,99
230862,1931,1859,-124,-173,-1,-2,4095,99
230945,1931,1900,-122,-157,-1,-2,4095,99
231028,1933,1897,-131,-154,-1,-2,4095,99
231111,1920,1885,-123,-153,-1,-2,4095,99
231194,1927,1895,-121,-153,-1,-2,4095,99
231277,1905,1899,-134,-153,-1,-2,4095,99
231360,1957,1899,-81,-153,-1,-2,4095,99
231443,1939,1899,-118,-151,-1,-2,4095,99
231526,1931,1899,-118,-151,-1,-2,4095,99
231609,1951,1895,-112,-151,-1,-2,4095,99
231692,1932,1899,-112,-152,-1,-2,4095,99
231775,1927,1895,-116,-152,-1,-2,4095,99
231858,1933,1898,-116,-152,-1,-2,4095,99
231941,1918,1884,-129,-151,-1,-2,4095,99
232024,1930,1899,-123,-147,-1,-2,4095,99
232107,1931,1901,-121,-151,-1,-2,4095,99
232190,1931,1893,-120,-165,-1,-2,4095,99
232273,1934,1901,-120,-157,-1,-2,4095,99
232356,1938,1898,-116,-153,-1,-2,4095,99
232439,1914,1902,-122,-153,-1,-2,4095,99
232522,1918,1891,-131,-152,-1,-2,4095,99
232605,1925,1895,-127,-152,-1,-2,4095,99
232688,1930,1904,-123,-152,-1,-2,4095,99
232771,1933,1889,-122,-152,-1,-2,4095,99
232854,1927,1893,-122,-161,-1,-2,4095,99
232937,1930,1903,-122,-153,-1,-2,4095,99
233020,1931,1910,-122,-153,-1,-2,4095,99
233103,1934,1892,-124,-152,-1,-2,4095,99
233186,1936,1883,-124,-152,-1,-2,4095,99
233269,1931,1887,-122,-153,-1,-2,4095,99
233352,1931,1889,-122,-153,-1,-2,4095,99
233435,1931,1947,-121,-118,-1,-1,4095,99
233518,1930,1898,-121,-143,-1,-2,4095,99
233601,1909,1895,-152,-146,-2,-2,4095,99
233684,1918,1893,-129,-148,-1,-2,4095,99
233767,1928,1895,-124,-148,-1,-2,4095,99
233850,1931,1901,-122,-159,-1,-2,4095,99
233933,1927,1898,-121,-155,-1,-2,4095,99
234016,1917,1908,-121,-143,-1,-2,4095,99
234099,1919,1900,-122,-150,-1,-2,4095,99
234182,1917,1861,-127,-170,-1,-2,4095,99
234265,1929,1889,-125,-157,-1,-2,4095,99
234348,1935,1904,-123,-154,-1,-2,4095,99
234431,1931,1901,-123,-153,-1,-2,4095,99
234514,1931,1903,-121,-151,-1,-2,4095,99
234597,1917,1901,-121,-151,-1,-2,4095,99
234680,1923,1892,-121,-151,-1,-2,4095,99
234763,1931,1899,-104,-151,-1,-2,4095,99
234846,1930,1899,-123,-151,-1,-2,4095,99
234929,1930,1900,-130,-151,-1,-2,4095,99
235012,1920,1899,-124,-145,-1,-2,4095,99
235095,1929,1901,-123,-145,-1,-2,4095,99
235178,1931,1917,-123,-146,-1,-2,4095,99
235261,1929,1905,-121,-146,-1,-2,4095,99
235344,1931,1898,-120,-148,-1,-2,4095,99
235427,1932,1895,-120,-148,-1,-2,4095,99
235510,1927,1898,-120,-149,-1,-2,4095,99
235593,1930,1889,-120,-151,-1,-2,4095,99
235676,1919,1898,-120,-151,-1,-2,4095,99
235759,1927,1894,-122,-149,-1,-2,4095,99
235842,1934,1895,-111,-145,-1,-2,4095,99
235925,1930,1899,-113,-148,-1,-2,4095,99
236008,1920,1903,-121,-150,-1,-2,4095,99
236091,1923,1904,-121,-150,-1,-2,4095,99
236174,1930,1898,-125,-150,-1,-2,4095,99
236257,1930,1901,-122,-150,-1,-2,4095,99
236340,1904,1904,-130,-154,-1,-2,4095,99
236423,1920,1881,-130,-157,-1,-2,4095,99
236506,1926,1896,-125,-157,-1,-2,4095,99
236589,1927,1822,-120,-215,-1,-2,4095,99
236672,1931,1902,-86,-138,-1,-2,4095,99
236755,1929,1900,-114,-153,-1,-2,4095,99
236838,1934,1904,-114,-153,-1,-2,4095,99
236921,1876,1899,-156,-153,-2,-2,4095,99
237004,1933,1884,-128,-155,-1,-2,4095,99
237087,1925,1874,-115,-157,-1,-2,4095,99
237170,1945,1899,-115,-157,-1,-2,4095,99
237253,1919,1897,-120,-154,-1,-2,4095,99
237336,1930,1899,-120,-152,-1,-2,4095,99
237419,1930,1899,-126,-152,-1,-2,4095,99
237502,1936,1895,-121,-152,-1,-2,4095,99
237585,1921,1899,-129,-152,-1,-2,4095,99
237668,1931,1900,-124,-152,-1,-2,4095,99
237751,1929,1920,-123,-138,-1,-2,4095,99
237834,1929,1898,-133,-143,-1,-2,4095,99
237917,1930,1901,-125,-144,-1,-2,4095,99
238000,1911,1898,-121,-144,-1,-2,4095,99
238083,1921,1888,-121,-150,-1,-2,4095,99
238166,1930,1918,-121,-144,-1,-2,4095,99
238249,1930,1898,-123,-148,-1,-2,4095,99
238332,1935,1890,-117,-148,-1,-2,4095,99
238415,1926,1902,-116,-151,-1,-2,4095,99
238498,1935,1904,-116,-144,-1,-2,4095,99
238581,1931,1902,-119,-150,-1,-2,4095,99
238664,1933,1899,-119,-150,-1,-2,4095,99
238747,1931,1899,-119,-162,-1,-2,4095,99
238830,1933,1872,-119,-159,-1,-2,4095,99
238913,1933,1895,-119,-157,-1,-2,4095,99
238996,1928,1905,-119,-153,-1,-2,4095,99
239079,1927,1899,-121,-153,-1,-2,4095,99
239162,1931,1901,-121,-153,-1,-2,4095,99
239245,1932,1903,-116,-153,-1,-2,4095,99
239328,1926,1901,-132,-153,-1,-2,4095,99
239411,1919,1888,-124,-145,-1,-2,4095,99
239494,1919,1890,-124,-148,-1,-2,4095,99
239577,1927,1899,-122,-151,-1,-2,4095,99
239660,1931,1895,-121,-146,-1,-2,4095,99
239743,1929,1914,-121,-146,-1,-2,4095,99
239826,1931,1903,-121,-151,-1,-2,4095,99
239909,1929,1890,-128,-151,-1,-2,4095,99
239992,1921,1899,-124,-151,-1,-2,4095,99
240075,1934,1901,-119,-151,-1,-2,4095,99
240158,1936,1894,-118,-151,-1,-2,4095,99
240241,1941,1899,-116,-156,-1,-2,4095,99
240324,1910,1891,-124,-154,-1,-2,4095,99
240407,1929,1904,-107,-151,-1,-2,4095,99
240490,1917,1902,-123,-151,-1,-2,4095,99
240573,1929,1902,-123,-151,-1,-2,4095,99
240656,1933,1904,-115,-155,-1,-2,4095,99
240739,1918,1895,-119,-152,-1,-2,4095,99
240822,1933,1887,-119,-153,-1,-2,4095,99
